customerID,gender,InternetService,Contract,tenure,MonthlyCharges,TotalCharges
0468-YRPXN,Male,Fiber optic,Month-to-month,29,98.8,2807.1
6705-LNMDD,Male,DSL,Month-to-month,20,50.0,1003.05
8727-JQFHV,Male,No,Two year,57,20.75,1123.15
6980-IMXXE,Female,No,Two year,69,20.2,1412.65
0818-OCPZO,Male,Fiber optic,Month-to-month,27,81.45,2122.05
2506-TNFCO,Female,Fiber optic,Month-to-month,1,69.55,69.55
2436-QBZFP,Female,DSL,Month-to-month,22,39.2,849.9
2237-ZFSMY,Female,Fiber optic,One year,39,95.55,3692.85
8735-SDUFN,Female,No,Two year,72,24.3,1778.7
6683-VLCTZ,Male,Fiber optic,Month-to-month,20,98.55,1842.8
7969-AULMZ,Female,Fiber optic,Month-to-month,21,97.35,2119.5
3301-LSLWQ,Female,DSL,Month-to-month,29,66.1,1912.15
4140-WJAWW,Female,No,Month-to-month,5,19.85,108.05
8519-IMDHU,Male,Fiber optic,Month-to-month,15,85.6,1345.55
3205-MXZRA,Male,DSL,One year,26,59.45,1507.0
3720-DBRWL,Male,DSL,Two year,51,83.85,4307.1
7315-WYOAW,Male,Fiber optic,Month-to-month,13,100.75,1313.25
8969-PRHFK,Male,No,One year,18,19.65,411.25
5935-FCCNB,Female,Fiber optic,Month-to-month,17,94.2,1608.15
6661-HBGWL,Female,Fiber optic,Month-to-month,42,104.75,4323.45
9274-CNFMO,Male,Fiber optic,Month-to-month,4,74.95,308.7
5285-MVEHD,Female,Fiber optic,One year,56,105.6,6068.65
3996-ZNWYK,Male,No,Two year,71,19.8,1388.45
7083-YNSKY,Female,No,Month-to-month,15,25.4,399.6
7005-CYUIL,Female,Fiber optic,Two year,71,99.4,7168.25
0611-DFXKO,Male,Fiber optic,Month-to-month,20,89.0,1820.45
1328-EUZHC,Female,No,Two year,18,20.1,370.5
8943-URTMR,Female,Fiber optic,Month-to-month,2,79.65,152.7
6670-MFRPK,Male,Fiber optic,Two year,69,79.2,5420.65
5816-SCGFC,Female,DSL,Month-to-month,7,51.3,419.35
1757-TCATG,Male,No,One year,35,20.05,746.75
3391-JSQEW,Male,DSL,Month-to-month,40,50.15,2058.5
2187-LZGPL,Female,DSL,Month-to-month,7,40.1,293.3
3420-YJLQT,Female,Fiber optic,Month-to-month,2,79.55,151.75
5671-RQRLP,Female,Fiber optic,Two year,70,75.65,5411.4
9912-GVSEQ,Female,Fiber optic,Month-to-month,26,93.85,2381.55
1839-UMACK,Male,No,One year,42,25.05,949.85
7688-AWMDX,Male,DSL,Two year,71,54.5,3778.2
3468-DRVQJ,Female,DSL,One year,10,70.3,676.15
2091-GPPIQ,Female,DSL,Two year,72,78.95,5730.15
6465-GSRCL,Female,Fiber optic,One year,67,106.6,7244.7
7995-ZHHNZ,Male,DSL,One year,42,56.1,2386.85
3466-WAESX,Male,DSL,Month-to-month,16,69.1,1083.7
7492-TAFJD,Male,DSL,Two year,7,38.55,280.0
7488-MXJIV,Female,Fiber optic,Month-to-month,4,85.65,321.65
4312-GVYNH,Female,DSL,Two year,70,49.85,3370.2
5756-OZRIO,Male,DSL,One year,61,64.05,3902.6
7176-WRTNX,Male,Fiber optic,Two year,70,114.95,7711.25
2718-YSKCS,Male,No,Two year,71,19.6,1387.45
6207-WIOLX,Female,DSL,Month-to-month,25,58.6,1502.65
3969-GYXEL,Female,Fiber optic,Month-to-month,11,76.4,838.7
6859-RKMZJ,Male,DSL,Month-to-month,11,55.05,608.15
2418-TPEUN,Female,No,Two year,56,19.8,1119.9
1041-RXHRA,Female,Fiber optic,Month-to-month,41,70.25,2868.05
1660-HSOOQ,Male,DSL,Month-to-month,1,49.65,49.65
9534-NSXEM,Male,No,One year,26,20.65,595.5
4012-YCFAI,Male,DSL,Two year,60,61.35,3766.2
6518-LGAOV,Female,Fiber optic,Month-to-month,38,105.0,4026.4
5600-KTXFM,Male,Fiber optic,Month-to-month,2,69.95,143.9
3744-ZBHON,Female,No,Month-to-month,3,20.2,65.95
4589-IUAJB,Male,No,Two year,70,24.25,1724.15
9530-GRMJG,Male,DSL,Two year,70,84.1,5979.7
7779-LGOVN,Male,Fiber optic,Month-to-month,10,86.65,856.65
5397-TUPSH,Male,Fiber optic,One year,65,70.95,4555.2
8884-MRNSU,Male,No,One year,17,19.9,329.75
5519-TEEUH,Male,No,One year,33,20.15,682.15
9424-CMPOG,Male,No,Two year,9,19.6,197.4
4776-XSKYQ,Female,DSL,One year,12,30.25,368.85
5406-KGRMX,Female,No,Two year,71,24.55,1719.15
6086-ESGRL,Female,Fiber optic,Month-to-month,1,80.15,80.15
4654-DLAMQ,Female,Fiber optic,One year,64,97.0,6430.9
6133-OZILE,Female,DSL,Month-to-month,18,35.2,607.3
9094-AZPHK,Female,Fiber optic,Month-to-month,15,100.15,1415.0
9795-VOWON,Male,DSL,One year,7,24.35,150.85
0301-FIDRB,Female,DSL,Two year,72,63.8,4684.3
7103-ZGVNT,Female,DSL,One year,69,73.7,4885.85
7833-PKIHD,Male,DSL,One year,51,76.4,3966.3
4636-TVXVG,Male,No,One year,62,19.95,1244.8
0207-MDKNV,Female,Fiber optic,Month-to-month,15,105.1,1582.75
0396-YCHWO,Male,Fiber optic,Month-to-month,36,95.4,3474.2
5884-GCYMI,Male,Fiber optic,Month-to-month,1,69.4,69.4
0401-WDBXM,Male,Fiber optic,Two year,72,105.55,7542.25
7581-EBBOU,Female,DSL,One year,60,70.15,4224.7
2296-DKZFP,Female,DSL,Two year,65,71.0,4386.2
3324-OIRTO,Male,Fiber optic,One year,71,104.65,7288.4
5919-VCZYM,Male,No,Month-to-month,2,20.05,42.7
8008-ESFLK,Female,Fiber optic,One year,53,110.5,5835.5
2075-RMJIK,Female,DSL,Month-to-month,5,49.4,232.55
6729-FZWSY,Male,No,One year,67,19.45,1195.95
1352-HNSAW,Female,Fiber optic,Two year,72,115.6,8220.4
2141-RRYGO,Female,DSL,Month-to-month,4,68.65,261.25
2250-IVBWA,Male,Fiber optic,Month-to-month,64,81.05,5135.35
2332-EFBJY,Male,No,Month-to-month,16,19.7,342.4
2761-XECQW,Male,DSL,Month-to-month,8,43.35,371.4
7493-TPUWZ,Male,Fiber optic,Month-to-month,1,79.15,79.15
5375-XLDOF,Male,Fiber optic,Two year,69,114.35,7665.8
7534-BFESC,Male,Fiber optic,Month-to-month,24,76.1,1712.7
2645-QTLMB,Male,Fiber optic,Month-to-month,7,94.25,669.0
1455-ESIQH,Male,Fiber optic,Month-to-month,1,89.1,89.1
9639-BUJXT,Male,No,One year,63,20.5,1328.15
1918-ZBFQJ,Female,Fiber optic,Month-to-month,13,79.25,1111.65
3546-GHEAE,Male,No,Two year,7,19.45,165.35
1561-BWHIN,Male,No,One year,19,19.8,344.5
1934-MKPXS,Male,No,One year,33,20.1,620.55
2830-LEWOA,Male,Fiber optic,One year,61,103.9,6449.15
3082-WQRVY,Male,No,One year,14,19.65,228.65
3347-YJZZE,Male,DSL,Month-to-month,29,80.1,2211.8
4462-CYWMH,Male,Fiber optic,Month-to-month,62,89.8,5629.55
5815-HGGHV,Male,DSL,One year,20,64.15,1274.45
8259-NFJTV,Female,DSL,Month-to-month,7,34.65,246.6
5143-WMWOG,Male,No,Month-to-month,1,19.95,19.95
4701-MLJPN,Male,DSL,Month-to-month,31,55.25,1715.65
4012-ZTHBR,Female,DSL,Month-to-month,21,44.95,926.25
3550-SAHFP,Female,Fiber optic,Month-to-month,33,83.35,2757.85
6481-ESCNL,Female,Fiber optic,Month-to-month,29,100.55,2878.75
4765-OXPPD,Female,DSL,Month-to-month,9,65.0,663.05
1310-QRITU,Female,DSL,Month-to-month,18,50.3,913.3
6509-TSGWN,Female,No,Month-to-month,37,26.45,911.6
5998-DZLYR,Female,Fiber optic,Two year,61,94.35,5703.0
4760-THGOT,Female,Fiber optic,Month-to-month,43,94.1,4107.3
3214-IYUUQ,Female,Fiber optic,One year,61,93.7,5860.7
6516-NKQBO,Male,DSL,Two year,38,81.0,3084.9
2672-TGEFF,Female,Fiber optic,Month-to-month,37,88.8,3340.55
6680-WKXRZ,Female,Fiber optic,Month-to-month,3,74.4,215.8
5502-RLUYV,Female,Fiber optic,Month-to-month,69,103.95,7446.9
3427-GGZZI,Female,Fiber optic,Month-to-month,19,89.1,1620.8
2746-DIJLO,Female,DSL,One year,41,56.3,2364.0
3500-RMZLT,Female,Fiber optic,Month-to-month,15,96.3,1426.75
0419-YAAPX,Male,Fiber optic,Month-to-month,49,85.3,4297.95
7998-ZLXWN,Female,No,Month-to-month,15,20.45,330.8
9277-JOOMO,Female,No,Month-to-month,3,24.6,86.35
6345-ULYRW,Male,Fiber optic,One year,44,88.4,3912.9
0816-TSPHQ,Male,No,Month-to-month,2,20.75,44.2
4137-BTIKL,Male,Fiber optic,Month-to-month,2,90.75,174.75
6839-ITVZJ,Female,DSL,Month-to-month,26,60.05,1616.15
0329-GTIAJ,Female,Fiber optic,Month-to-month,3,97.9,315.3
9932-WBWIK,Male,No,Month-to-month,11,20.35,215.25
4892-VLANZ,Male,No,Month-to-month,1,19.8,19.8
2754-SDJRD,Female,Fiber optic,Month-to-month,8,100.15,908.55
4950-BDEUX,Male,DSL,Month-to-month,35,49.2,1701.65
1932-UEDCX,Male,Fiber optic,Month-to-month,33,100.6,3270.25
9391-TTOYH,Female,No,Month-to-month,23,19.5,470.2
1761-AEZZR,Male,Fiber optic,Month-to-month,1,79.55,79.55
4658-HCOHW,Female,Fiber optic,Month-to-month,21,102.8,2110.15
9558-IHEZX,Female,Fiber optic,Two year,71,106.75,7283.25
3511-APPBJ,Male,Fiber optic,One year,23,99.95,2292.75
9058-HRZSV,Female,Fiber optic,Month-to-month,65,94.4,6126.15
7996-MHXLW,Female,No,Two year,66,25.15,1683.6
8626-XHBIE,Male,No,Two year,56,24.8,1424.2
3389-YGYAI,Female,Fiber optic,Month-to-month,8,105.5,829.55
3376-BMGFE,Female,Fiber optic,Month-to-month,4,70.9,273.0
9418-RUKPH,Female,No,Two year,38,19.95,756.4
2961-VNFKL,Female,No,Two year,71,25.95,1801.9
3779-OSWCF,Female,DSL,Two year,71,93.2,6506.15
0835-DUUIQ,Female,No,One year,24,21.05,531.55
7010-BRBUU,Male,No,Two year,72,24.1,1734.65
5346-BZCHP,Female,No,Two year,69,19.4,1346.2
8208-EUMTE,Male,DSL,Two year,16,54.85,916.15
1591-XWLGB,Female,No,Two year,71,19.85,1379.6
8204-TIFGJ,Female,No,Month-to-month,23,20.3,470.6
3845-JHAMY,Female,DSL,Month-to-month,16,35.5,552.7
8903-XEBGX,Male,DSL,Month-to-month,2,55.3,108.65
5245-VDBUR,Female,DSL,One year,52,35.45,1958.95
1785-BPHTP,Male,Fiber optic,Month-to-month,28,85.45,2289.9
2018-QKYGT,Male,Fiber optic,Month-to-month,1,81.05,81.05
5081-NWSUP,Female,DSL,One year,10,64.9,685.55
9837-BMCLM,Male,Fiber optic,Month-to-month,3,78.5,242.05
9779-DPNEJ,Female,Fiber optic,Month-to-month,22,80.15,1790.65
3195-TQDZX,Male,No,Month-to-month,3,20.25,61.45
6445-TNRXS,Male,Fiber optic,Two year,68,114.7,7849.85
9576-SYUHJ,Male,Fiber optic,Month-to-month,37,91.15,3369.25
7409-JURKQ,Female,Fiber optic,One year,53,111.8,5809.75
0164-APGRB,Female,Fiber optic,Two year,72,114.9,8496.7
4060-LDNLU,Male,Fiber optic,Month-to-month,7,96.2,639.7
5893-PYOLZ,Male,DSL,Two year,56,81.8,4534.45
8224-DWCKX,Male,Fiber optic,Month-to-month,12,73.3,828.05
0292-WEGCH,Female,DSL,Month-to-month,54,86.2,4524.05
6177-PEVRA,Female,DSL,Two year,48,55.5,2627.35
4628-CTTLA,Male,DSL,Month-to-month,57,39.3,2111.45
5960-WPXQM,Male,Fiber optic,Month-to-month,1,79.05,79.05
3243-ZHOHY,Female,No,One year,16,20.1,296.15
2188-SXWVT,Female,DSL,One year,34,55.0,1885.15
5845-BZZIB,Male,No,Two year,35,20.1,655.3
2911-WDXMV,Male,Fiber optic,Month-to-month,18,80.55,1406.65
5924-SNGKP,Female,No,One year,41,20.25,865.0
8711-LOBKY,Male,No,Two year,59,19.85,1188.25
5383-MMTWC,Female,Fiber optic,Month-to-month,8,84.0,613.4
0679-IDSTG,Female,Fiber optic,Month-to-month,1,69.25,69.25
0330-BGYZE,Male,Fiber optic,One year,60,102.5,6157.6
7301-ABVAD,Female,DSL,Two year,72,86.6,6350.5
3521-SYVOR,Female,DSL,Month-to-month,37,64.75,2345.2
0278-YXOOG,Male,No,Month-to-month,5,21.05,113.85
8496-DMZUK,Male,Fiber optic,One year,30,90.4,2820.65
9611-CTWIH,Female,Fiber optic,Month-to-month,3,89.45,240.45
4929-BSTRX,Female,DSL,Month-to-month,1,53.55,53.55
4231-LZUYM,Female,No,Two year,72,25.65,1887.0
9158-VCTQB,Female,Fiber optic,Month-to-month,41,113.6,4594.95
2391-IPLOP,Male,DSL,One year,50,69.65,3442.15
5791-KAJFD,Female,DSL,One year,56,68.75,3808.0
6765-MBQNU,Female,No,One year,26,26.0,684.05
6353-BRMMA,Female,Fiber optic,Month-to-month,54,104.1,5645.8
2481-SBOYW,Female,No,Two year,61,25.0,1498.35
2569-WGERO,Female,No,Two year,72,21.15,1419.4
3943-KDREE,Female,Fiber optic,Month-to-month,26,74.95,1834.95
4355-CVPVS,Female,Fiber optic,One year,56,88.9,4968.0
0014-BMAQU,Male,Fiber optic,Two year,63,84.65,5377.8
6408-WHTEF,Male,DSL,Two year,72,89.4,6376.55
6368-TZZDT,Male,No,Two year,4,19.5,96.85
2504-DSHIH,Male,Fiber optic,Month-to-month,23,86.8,1975.85
9894-EZEWG,Female,Fiber optic,Month-to-month,1,74.3,74.3
3146-JTQHR,Male,No,One year,10,19.6,189.45
4378-MYPGO,Male,Fiber optic,Two year,68,105.25,7173.15
0876-WDUUZ,Female,Fiber optic,Month-to-month,5,85.4,425.9
5310-NOOVA,Male,No,Two year,46,19.95,907.05
6635-CPNUN,Male,Fiber optic,Month-to-month,28,96.6,2684.35
8457-XIGKN,Male,No,Month-to-month,20,19.6,356.15
7993-PYKOF,Male,Fiber optic,Month-to-month,8,75.0,632.95
4422-QVIJA,Female,DSL,Month-to-month,35,50.15,1655.35
2560-QTSBS,Female,No,One year,72,23.3,1623.15
0608-JDVEC,Male,No,Two year,50,19.8,1013.2
7285-KLOTR,Female,DSL,One year,12,78.85,876.75
1453-RZFON,Female,DSL,Month-to-month,1,49.9,49.9
8043-PNYSD,Male,No,Two year,63,19.55,1245.6
1488-SYSFC,Male,No,Month-to-month,31,20.65,702.05
7696-CFTAT,Male,No,Two year,37,19.8,726.1
8883-GRDWQ,Male,DSL,One year,20,54.0,1055.9
3536-IQCTX,Male,Fiber optic,Month-to-month,32,85.3,2661.1
2882-DDZPG,Female,No,Month-to-month,12,19.45,227.45
0584-BJQGZ,Female,DSL,Month-to-month,25,78.35,1837.9
9661-MHUMO,Male,DSL,Month-to-month,1,49.25,49.25
4079-ULGFR,Male,No,Month-to-month,16,20.0,275.7
8917-SZTTJ,Male,No,Two year,60,19.65,1161.75
2954-PIBKO,Female,DSL,Two year,69,64.15,4254.1
7337-CINUD,Female,No,Two year,8,19.5,159.35
8837-VVWLQ,Female,Fiber optic,Month-to-month,8,84.95,668.4
8212-CRQXP,Female,Fiber optic,Month-to-month,22,80.0,1706.45
6253-WRFHY,Male,DSL,One year,13,64.75,877.35
2393-DIVAI,Female,No,Month-to-month,3,20.0,61.7
1357-MVDOZ,Male,DSL,Month-to-month,11,59.65,683.25
2223-GDSHL,Male,Fiber optic,Two year,71,116.05,8297.5
4079-VTGLK,Male,DSL,Two year,30,74.85,2181.75
2514-GINMM,Male,Fiber optic,Month-to-month,1,79.5,79.5
5044-LRQAQ,Female,Fiber optic,Month-to-month,7,69.2,477.55
5307-DZCVC,Female,Fiber optic,Month-to-month,32,85.95,2628.6
6837-BJYDQ,Male,No,One year,3,19.6,61.35
6900-RBKER,Male,Fiber optic,Two year,52,89.45,4577.75
8384-FZBJK,Female,Fiber optic,Month-to-month,57,100.6,5611.7
0975-VOOVL,Female,DSL,Month-to-month,3,29.2,98.5
2982-IHMFT,Female,Fiber optic,Month-to-month,1,74.45,74.45
0962-CQPWQ,Female,No,Two year,62,20.3,1296.15
4480-QQRHC,Female,Fiber optic,Month-to-month,8,74.05,600.15
9251-AWQGT,Female,No,Two year,48,20.0,935.9
7821-DPRQE,Male,Fiber optic,Month-to-month,68,107.7,7320.9
7776-QGYJC,Female,Fiber optic,Month-to-month,39,81.5,3107.3
8802-UNOJF,Male,Fiber optic,Month-to-month,12,83.8,1029.75
2794-XIMMO,Male,DSL,One year,53,60.45,3184.25
0975-UYDTX,Female,DSL,One year,26,90.1,2312.55
5016-ETTFF,Male,DSL,Month-to-month,10,29.5,255.25
6022-UGGSO,Female,Fiber optic,Month-to-month,32,74.4,2276.95
7636-OWBPG,Male,DSL,Month-to-month,12,29.35,381.2
4487-ZYJZK,Female,No,One year,38,19.6,763.1
3211-AAPKX,Male,Fiber optic,Month-to-month,20,98.55,2031.95
6865-JZNKO,Female,DSL,Month-to-month,30,55.3,1530.6
9415-ZNBSX,Female,DSL,Two year,70,89.0,6293.2
1960-UOTYM,Male,DSL,Two year,52,79.2,4016.3
5451-YHYPW,Female,Fiber optic,Two year,72,115.75,8443.7
4323-ELYYB,Male,No,One year,13,20.0,218.55
7799-DSEWS,Male,DSL,Month-to-month,18,68.35,1299.8
8961-QDZZJ,Female,Fiber optic,One year,57,95.0,5535.8
6847-KJLTS,Female,Fiber optic,Month-to-month,58,100.4,5749.8
9798-OPFEM,Female,No,Two year,46,21.1,937.1
9359-JANWS,Female,DSL,Two year,65,58.9,3857.1
8563-OYMQY,Male,Fiber optic,Month-to-month,17,90.95,1612.2
5014-WUQMG,Male,Fiber optic,One year,47,96.1,4391.45
4700-UBQMV,Male,DSL,One year,21,75.9,1549.75
1842-EZJMK,Male,Fiber optic,Month-to-month,50,103.7,5071.05
2636-SJDOU,Male,Fiber optic,One year,64,84.3,5289.05
3338-CVVEH,Male,Fiber optic,Month-to-month,12,94.55,1173.55
5294-IMHHT,Male,Fiber optic,One year,53,97.75,5043.2
7994-XIRTR,Male,DSL,One year,54,65.25,3529.95
0577-WHMEV,Female,Fiber optic,Month-to-month,16,90.7,1374.9
7037-MTYVW,Male,DSL,Two year,38,85.4,3297.0
2585-KTFRE,Male,DSL,Month-to-month,1,70.45,70.45
9445-ZUEQE,Male,Fiber optic,Month-to-month,27,85.2,2151.6
5906-BFOZT,Male,No,Month-to-month,1,19.5,19.5
3756-VNWDH,Male,Fiber optic,One year,65,100.75,6674.65
3793-MMFUH,Female,Fiber optic,Month-to-month,13,95.05,1290.0
3370-GQEAL,Male,Fiber optic,Month-to-month,30,85.45,2509.95
3878-AVSOQ,Female,Fiber optic,Month-to-month,1,71.25,71.25
1641-BYBTK,Male,No,Month-to-month,6,20.2,98.35
2905-KFQUV,Female,Fiber optic,Month-to-month,2,70.4,154.8
7740-BTPUX,Male,Fiber optic,Two year,55,113.6,6292.7
1502-XFCVR,Female,Fiber optic,One year,58,106.45,6145.85
8835-VSDSE,Female,Fiber optic,Month-to-month,2,70.7,141.45
9871-ELEYA,Female,DSL,Two year,34,67.65,2339.3
7182-OVLBJ,Female,Fiber optic,Two year,62,101.15,6638.35
5294-DMSFH,Female,Fiber optic,Month-to-month,29,87.8,2621.75
4193-IBKSW,Male,No,Two year,72,24.75,1769.6
7551-JOHTI,Female,No,Month-to-month,1,19.5,19.5
4238-JSSWH,Female,Fiber optic,Month-to-month,35,102.05,3452.55
5025-GOOKI,Female,No,Month-to-month,20,18.9,347.65
1535-VTJOQ,Female,No,Two year,24,25.15,553.0
2276-YDAVZ,Female,Fiber optic,Month-to-month,3,75.1,270.7
2672-OJQZP,Female,DSL,Month-to-month,1,44.75,44.75
2424-WVHPL,Male,Fiber optic,Month-to-month,1,74.7,74.7
3677-IYRBF,Female,DSL,Month-to-month,2,30.4,78.65
8785-CJSHH,Female,Fiber optic,Month-to-month,60,99.8,5985.75
9397-TZSHA,Female,No,Two year,69,24.6,1678.05
5442-PPTJY,Male,No,Two year,12,19.7,258.35
7812-FZHPE,Female,No,Month-to-month,17,24.1,409.9
7480-QNVZJ,Male,Fiber optic,Month-to-month,50,95.7,4816.7
8735-DCXNF,Male,DSL,Month-to-month,10,54.95,568.85
8512-WIWYV,Male,No,One year,32,20.35,707.5
4312-KFRXN,Male,No,Two year,72,25.4,1710.9
0839-JTCUD,Female,DSL,Two year,66,89.9,5958.85
0135-NMXAP,Female,Fiber optic,Month-to-month,12,89.75,1052.4
2916-BQZLN,Male,Fiber optic,Month-to-month,19,84.75,1651.95
2347-WKKAE,Male,Fiber optic,Month-to-month,42,94.4,4014.6
1820-TQVEV,Male,Fiber optic,Month-to-month,1,69.55,69.55
5766-XQXMQ,Female,DSL,Month-to-month,29,68.85,1970.5
3549-ZTMNH,Male,No,Two year,12,24.0,269.65
2619-WFQWU,Female,Fiber optic,Month-to-month,1,70.15,70.15
7502-BNYGS,Female,DSL,Month-to-month,46,69.1,3168.0
5619-XZZKR,Male,No,One year,4,19.95,68.2
8565-CLBZW,Male,Fiber optic,Month-to-month,24,89.85,2165.05
8908-NMQTX,Male,DSL,Two year,72,65.6,4566.5
6897-RWMUB,Male,DSL,Two year,61,68.05,4158.25
8818-DOPVL,Female,Fiber optic,Month-to-month,46,104.45,4863.85
5304-EFJLP,Male,Fiber optic,Two year,72,111.65,8022.85
7682-AZNDK,Male,Fiber optic,Month-to-month,34,89.85,3091.75
6583-KQJLK,Female,Fiber optic,Month-to-month,15,94.65,1285.05
8626-PTQGE,Male,DSL,Two year,69,60.05,4176.7
9541-PWTWO,Female,DSL,Two year,52,80.95,4233.95
8861-HGGKB,Female,Fiber optic,Month-to-month,10,86.45,830.85
4376-KFVRS,Male,Fiber optic,Two year,72,114.05,8468.2
7742-MYPGI,Female,DSL,Month-to-month,6,48.8,297.35
1096-ADRUX,Female,Fiber optic,One year,66,74.25,4859.25
3841-NFECX,Female,Fiber optic,Two year,71,96.35,6766.95
9667-EQRXU,Female,DSL,Month-to-month,30,40.3,1172.95
8039-ACLPL,Female,DSL,Two year,72,68.75,4888.2
0363-QJVFX,Male,Fiber optic,Month-to-month,32,108.15,3432.9
8644-XYTSV,Male,DSL,Month-to-month,42,40.15,1626.05
3090-LETTY,Male,DSL,Month-to-month,2,60.95,134.6
8429-XIBUM,Male,Fiber optic,Month-to-month,22,101.35,2317.1
8120-JDCAM,Male,Fiber optic,Month-to-month,4,69.55,284.9
0128-MKWSG,Female,DSL,Month-to-month,26,45.8,1147.0
8950-MTZNV,Male,DSL,Month-to-month,1,44.95,44.95
6297-NOOPG,Female,Fiber optic,Two year,70,110.5,7752.05
3887-PBQAO,Female,No,One year,45,25.9,1216.6
5678-VFNEQ,Female,Fiber optic,One year,71,104.1,7412.25
1271-UODNO,Male,DSL,Two year,39,53.85,2200.7
6328-ZPBGN,Female,Fiber optic,Month-to-month,11,95.15,997.65
0363-SVHYR,Male,DSL,Two year,71,86.85,6263.8
5684-FJVYR,Female,Fiber optic,Two year,72,90.35,6563.4
1084-UQCHV,Male,Fiber optic,Month-to-month,1,69.75,69.75
9361-YNQWJ,Female,No,One year,64,24.4,1601.2
1907-YLNYW,Male,DSL,Month-to-month,8,66.7,579.0
2796-UUZZO,Male,Fiber optic,Month-to-month,63,80.3,4896.35
6092-QZVPP,Male,DSL,Month-to-month,36,79.2,2854.95
3733-ZEECP,Male,DSL,Month-to-month,22,51.1,1232.9
4560-WQAQW,Female,DSL,One year,59,68.7,4070.95
9906-NHHVC,Female,DSL,Two year,65,53.5,3517.9
4619-EVPHY,Female,Fiber optic,One year,20,91.0,1859.5
1591-NFNLQ,Male,Fiber optic,Month-to-month,51,80.0,4242.35
6400-BWQKW,Female,Fiber optic,Month-to-month,6,79.05,434.5
3030-YDNRM,Male,Fiber optic,Month-to-month,8,74.85,572.45
7434-SHXLS,Female,No,Month-to-month,1,20.9,20.9
7395-IGJOS,Male,Fiber optic,Month-to-month,17,81.5,1329.2
9432-RUVSL,Female,Fiber optic,Two year,48,102.5,4904.25
6974-DAFLI,Female,No,One year,55,19.7,1140.05
9555-SAHUZ,Female,DSL,Month-to-month,38,54.5,2076.05
1573-LGXBA,Male,Fiber optic,One year,57,97.55,5598.0
3482-ABPKK,Female,DSL,One year,28,54.3,1546.3
9430-FRQOC,Female,Fiber optic,Month-to-month,4,87.1,341.45
9258-CNWAC,Female,Fiber optic,Two year,71,113.65,8166.8
9972-EWRJS,Female,No,Two year,67,19.25,1372.9
5345-BMKWB,Male,No,Month-to-month,8,20.25,158.35
2612-RANWT,Female,Fiber optic,Month-to-month,12,100.15,1164.3
2710-WYVXG,Female,DSL,Two year,3,71.1,213.35
0556-FJEGU,Male,DSL,Two year,58,70.1,4048.95
6080-TCMYC,Male,Fiber optic,Month-to-month,40,81.2,3292.3
2100-BDNSN,Female,DSL,Month-to-month,5,67.95,350.3
2858-MOFSQ,Female,DSL,One year,17,55.85,937.5
4584-LBNMK,Male,No,One year,45,24.7,1174.35
3927-NLNRY,Male,Fiber optic,One year,53,94.25,4867.95
7524-VRLPL,Male,DSL,Two year,69,74.1,5031.0
1301-LOPVR,Male,DSL,One year,29,55.35,1636.95
6752-APNJL,Male,DSL,Month-to-month,42,54.5,2301.15
1360-XFJMR,Female,Fiber optic,One year,67,109.7,7344.45
2208-NQBCT,Female,Fiber optic,Month-to-month,26,81.95,2070.05
1741-WTPON,Male,Fiber optic,Two year,56,115.85,6567.9
8270-RKSAP,Male,Fiber optic,Month-to-month,9,70.5,597.9
4277-BWBML,Male,No,Two year,72,19.95,1322.85
0743-HNPFG,Female,DSL,One year,51,69.75,3562.5
3902-FOIGH,Male,Fiber optic,Month-to-month,12,101.35,1218.55
8775-LHDJH,Female,Fiber optic,Month-to-month,1,90.6,90.6
6917-YACBP,Female,Fiber optic,Month-to-month,59,89.75,5496.9
1333-PBMXB,Female,No,One year,54,24.75,1342.15
8725-JEDFD,Male,Fiber optic,Month-to-month,27,69.05,1793.25
2475-MROZF,Male,Fiber optic,Month-to-month,30,95.0,2852.4
9477-LGWQI,Male,DSL,Two year,70,80.15,5600.15
8670-MEFCP,Female,DSL,Two year,36,92.9,3379.25
7233-PAHHL,Male,DSL,Two year,66,84.0,5714.25
3635-QQRQD,Male,No,Two year,62,20.05,1201.65
7145-FEJWU,Female,Fiber optic,Month-to-month,12,105.3,1275.65
0115-TFERT,Male,Fiber optic,Month-to-month,21,111.2,2317.1
7486-KSRVI,Male,Fiber optic,One year,43,100.0,4211.55
3096-IZETN,Female,Fiber optic,Month-to-month,12,78.1,947.3
7649-SIJJF,Male,DSL,Two year,71,80.1,5585.4
7721-DVEKZ,Female,No,Month-to-month,1,19.65,19.65
7663-ZTEGJ,Male,Fiber optic,One year,29,100.55,2830.45
4648-YPBTM,Male,DSL,Two year,53,73.9,3958.25
2070-XYMFH,Female,Fiber optic,Month-to-month,23,79.35,1835.3
4178-EGMON,Male,Fiber optic,Two year,70,88.0,5986.45
8092-NLTGF,Male,No,Two year,72,24.75,1777.6
1074-WVEVG,Female,No,One year,59,20.35,1267.0
2322-VCZHZ,Male,Fiber optic,Month-to-month,23,90.0,2024.1
9251-WNSOD,Female,DSL,One year,67,75.1,5064.45
0853-NWIFK,Female,Fiber optic,One year,45,100.3,4483.95
3331-HQDTW,Female,Fiber optic,Month-to-month,34,109.8,3587.25
0322-CHQRU,Male,DSL,Month-to-month,2,45.35,89.5
0902-XKXPN,Male,No,Two year,69,20.2,1376.5
9938-EKRGF,Female,DSL,Month-to-month,15,84.45,1287.85
