customerID,gender,InternetService,Contract,tenure,MonthlyCharges,TotalCharges
5399-ZIMKF,Male,Fiber optic,Month-to-month,5,74.65,383.65
0336-KXKFK,Male,DSL,Two year,72,61.2,4390.25
5619-XZZKR,Male,No,One year,4,19.95,68.2
3948-FVVRP,Male,DSL,Month-to-month,9,54.8,452.8
5327-XOKKY,Male,DSL,Two year,72,73.45,5329.0
0983-TATYJ,Female,DSL,One year,33,51.45,1758.9
1813-JYWTO,Female,Fiber optic,Two year,72,80.45,5737.6
0156-FVPTA,Male,DSL,Month-to-month,22,54.2,1152.7
1984-FCOWB,Female,Fiber optic,One year,70,109.5,7674.55
0654-HMSHN,Male,Fiber optic,Month-to-month,21,104.4,2157.95
6719-OXYBR,Male,Fiber optic,Month-to-month,15,85.3,1219.85
3312-ZWLGF,Male,Fiber optic,Month-to-month,29,79.3,2414.55
6476-YHMGA,Female,DSL,Month-to-month,15,76.5,1155.6
5287-QWLKY,Male,Fiber optic,Month-to-month,71,105.1,7548.1
0795-XCCTE,Male,No,Two year,72,25.4,1809.35
0168-XZKBB,Female,Fiber optic,Month-to-month,19,86.85,1564.4
3785-NRHYR,Male,No,Month-to-month,1,19.65,19.65
5196-SGOAK,Female,Fiber optic,Month-to-month,1,75.7,75.7
4537-DKTAL,Female,DSL,Month-to-month,2,45.55,84.4
7072-MBHEV,Female,Fiber optic,Month-to-month,11,78.1,864.85
5602-BVFMK,Female,No,One year,12,19.3,228.75
6297-NOOPG,Female,Fiber optic,Two year,70,110.5,7752.05
1891-UAWWU,Female,Fiber optic,Month-to-month,20,90.8,1951.0
8204-TIFGJ,Female,No,Month-to-month,23,20.3,470.6
8050-DVOJX,Male,DSL,Two year,49,81.35,4060.9
6108-OQZDQ,Female,Fiber optic,Month-to-month,4,97.95,384.5
0363-QJVFX,Male,Fiber optic,Month-to-month,32,108.15,3432.9
8903-XEBGX,Male,DSL,Month-to-month,2,55.3,108.65
8169-SAEJD,Male,DSL,Two year,69,56.55,3952.65
9840-DVNDC,Male,Fiber optic,Month-to-month,6,80.5,463.05
1089-XZWHH,Female,No,Two year,24,19.7,494.05
2325-WINES,Female,Fiber optic,One year,32,104.05,3416.85
6064-ZATLR,Female,DSL,Two year,27,52.85,1498.65
3096-JRDSO,Female,Fiber optic,Month-to-month,27,104.3,2867.75
7824-PANSQ,Male,Fiber optic,Month-to-month,58,80.65,4807.35
8042-JVNFH,Male,Fiber optic,Month-to-month,1,71.35,71.35
9648-BCHKM,Female,No,Two year,18,24.65,471.35
2888-ADFAO,Female,No,Two year,47,21.3,1041.8
8707-HOEDG,Female,Fiber optic,Two year,70,110.2,7689.8
3374-LXDEV,Female,Fiber optic,Month-to-month,13,89.4,1132.35
4072-IPYLT,Female,DSL,Month-to-month,36,51.05,1815.0
7167-PCEYD,Male,No,Two year,67,19.8,1311.3
4936-YPJNK,Female,No,Month-to-month,10,19.9,199.45
1580-BMCMR,Male,Fiber optic,Month-to-month,19,87.3,1637.3
4817-KEQSP,Female,No,Two year,71,19.85,1326.35
6408-WHTEF,Male,DSL,Two year,72,89.4,6376.55
9251-AWQGT,Female,No,Two year,48,20.0,935.9
8749-CLJXC,Male,No,Month-to-month,1,20.05,20.05
7989-VCQOH,Male,DSL,Month-to-month,18,83.25,1611.15
5049-GLYVG,Male,No,Month-to-month,1,20.6,20.6
4199-QHJNM,Male,Fiber optic,Two year,67,102.9,6989.7
8882-TLVRW,Male,DSL,Two year,69,39.1,2779.5
5883-GTGVD,Male,Fiber optic,Month-to-month,19,99.95,1931.75
5135-GRQJV,Male,Fiber optic,Two year,72,114.5,8331.95
2384-OVPSA,Female,No,Two year,38,20.2,735.9
1371-WEPDS,Male,DSL,One year,40,55.8,2283.3
3580-GICBM,Female,No,Two year,61,24.2,1445.2
4817-QRJSX,Female,Fiber optic,Month-to-month,10,81.0,818.05
9730-DRTMJ,Male,DSL,One year,32,72.8,2333.05
4686-UXDML,Female,Fiber optic,Month-to-month,21,99.85,1992.55
3349-ANQNH,Female,Fiber optic,One year,59,99.5,5890.0
2398-YPMUR,Female,Fiber optic,Month-to-month,13,70.15,916.75
0932-YIXYU,Female,No,Two year,47,20.25,1029.8
7480-SPLEF,Male,No,Two year,69,26.0,1796.55
7636-XUHWW,Male,No,Month-to-month,2,19.9,33.7
1431-CYWMH,Female,No,Month-to-month,22,19.05,454.05
5937-EORGB,Male,Fiber optic,Month-to-month,15,96.5,1392.25
6349-JDHQP,Female,No,Two year,53,19.85,1049.6
5539-HIVAK,Female,No,Month-to-month,28,25.7,734.6
5847-MXBEO,Male,No,One year,22,20.3,475.1
9985-MWVIX,Female,Fiber optic,Month-to-month,1,70.15,70.15
4583-PARNH,Male,Fiber optic,Month-to-month,16,91.55,1540.05
1116-FRYVH,Female,DSL,Two year,48,39.4,1978.65
1421-HCERK,Male,Fiber optic,Month-to-month,30,105.7,3181.8
9633-XQABV,Female,Fiber optic,Month-to-month,3,70.25,229.7
0716-BQNDX,Male,Fiber optic,Two year,57,93.75,5625.55
1265-XTECC,Female,Fiber optic,One year,68,96.55,6581.9
1183-CANVH,Female,DSL,One year,23,60.0,1347.15
1972-XMUWV,Female,DSL,Two year,65,59.8,3808.2
8679-LZBMD,Male,Fiber optic,One year,44,90.65,3974.15
3407-JMJQQ,Female,Fiber optic,Two year,71,109.0,7661.8
6252-DFGTK,Female,DSL,One year,37,68.1,2479.25
1539-LNKHM,Female,No,Month-to-month,12,20.4,266.6
8645-KOMJQ,Male,DSL,Two year,69,81.95,5601.4
0289-IVARM,Female,DSL,Month-to-month,35,60.55,1982.6
9761-XUJWD,Male,DSL,Month-to-month,5,65.6,339.9
4057-FKCZK,Male,Fiber optic,Two year,58,82.5,4828.05
4291-TPNFG,Male,DSL,Two year,72,82.3,5980.55
6087-YPWHO,Male,DSL,Two year,72,68.15,4808.7
3090-QFUVD,Female,No,Month-to-month,1,20.3,20.3
2237-ZFSMY,Female,Fiber optic,One year,39,95.55,3692.85
1722-LDZJS,Male,No,One year,53,20.2,1068.15
1818-ESQMW,Female,Fiber optic,Month-to-month,27,89.2,2383.6
4871-JTKJF,Female,Fiber optic,Month-to-month,1,69.65,69.65
1415-YFWLT,Female,Fiber optic,Month-to-month,1,89.3,89.3
7401-RUBNK,Female,Fiber optic,Month-to-month,18,74.8,1438.05
0506-YLVKJ,Male,No,Two year,46,20.2,917.45
8661-BOYNW,Female,DSL,Two year,72,84.4,6096.45
6711-VTNRE,Female,Fiber optic,Month-to-month,36,87.55,3078.1
4815-GBTCD,Female,DSL,Month-to-month,4,25.15,99.95
2805-AUFQN,Female,No,Two year,25,19.8,475.2
0980-PVMRC,Female,DSL,Month-to-month,40,50.85,2036.55
7233-DRTRF,Male,Fiber optic,Month-to-month,63,102.4,6444.05
3500-RMZLT,Female,Fiber optic,Month-to-month,15,96.3,1426.75
3873-NFTGI,Male,DSL,Month-to-month,14,55.5,767.55
1162-ECVII,Male,Fiber optic,Two year,72,109.75,7932.5
7048-GXDAY,Male,Fiber optic,Month-to-month,39,106.4,4040.65
8571-ZCMCX,Female,DSL,Two year,47,60.0,2768.65
1169-WCVAK,Male,Fiber optic,Month-to-month,19,88.8,1672.35
4548-SDBKE,Female,Fiber optic,Month-to-month,5,85.2,474.8
8066-POXGX,Female,DSL,Month-to-month,13,35.1,446.1
7129-CAKJW,Female,Fiber optic,Month-to-month,17,80.05,1345.65
8695-ARGXZ,Male,Fiber optic,Month-to-month,34,75.55,2425.4
3570-YUEKJ,Female,DSL,Month-to-month,42,49.55,2077.95
4143-OOBWZ,Male,Fiber optic,Month-to-month,5,81.3,416.3
1555-HAPSU,Female,No,Two year,71,23.9,1663.5
1697-NVVGY,Male,DSL,Month-to-month,19,66.4,1286.05
7854-EKTJL,Female,No,Month-to-month,2,19.6,35.85
8464-EETCQ,Male,No,Two year,57,18.8,1094.35
2419-FSORS,Male,Fiber optic,Two year,72,108.4,7719.5
8132-YPVBX,Female,Fiber optic,Month-to-month,6,85.95,514.6
9102-IAYHT,Female,Fiber optic,Month-to-month,17,85.45,1451.6
6754-LZUKA,Male,DSL,Two year,61,80.9,4932.5
3422-LYEPQ,Male,Fiber optic,Month-to-month,1,71.0,71.0
8099-MZPUJ,Male,Fiber optic,Two year,48,111.8,5443.65
0787-LHDYT,Male,No,Month-to-month,16,20.6,330.25
2642-DTVCO,Male,Fiber optic,Month-to-month,9,85.05,746.5
0374-IOEGQ,Female,DSL,Month-to-month,3,44.6,122.7
4361-JEIVL,Male,DSL,Month-to-month,1,44.4,44.4
3197-NNYNB,Male,Fiber optic,Two year,65,105.1,6631.85
3396-DKDEL,Female,Fiber optic,Two year,70,115.15,8250.0
1752-OZXFY,Male,DSL,One year,60,59.8,3561.15
9066-QRSDU,Female,No,One year,69,26.3,1763.55
9112-WSNPU,Female,Fiber optic,Month-to-month,35,70.55,2419.0
9867-NNXLC,Female,No,Month-to-month,22,20.05,470.2
5321-NTRKC,Male,DSL,Two year,66,79.85,5234.95
1363-TXLSL,Male,Fiber optic,Month-to-month,1,70.3,70.3
9507-EXLTT,Female,Fiber optic,Month-to-month,1,79.35,79.35
3161-GETRM,Male,Fiber optic,Month-to-month,34,90.05,3097.0
0402-OAMEN,Female,No,Two year,72,24.45,1709.1
6933-VLYFX,Male,DSL,One year,31,59.95,1848.8
6754-WKSHP,Male,No,One year,30,25.35,723.3
9846-GKXAS,Female,Fiber optic,Month-to-month,9,90.8,809.75
6017-PPLPX,Male,Fiber optic,Month-to-month,20,70.45,1470.95
4976-LNFVV,Male,DSL,Month-to-month,19,34.3,577.15
5055-MGMGF,Female,Fiber optic,Month-to-month,65,105.05,6914.95
4641-FROLU,Female,No,Two year,30,19.3,602.9
2862-JVEOY,Male,No,One year,6,19.15,124.4
2969-QWUBZ,Female,DSL,Month-to-month,2,51.4,96.8
9822-BIIGN,Male,DSL,Month-to-month,53,71.85,3827.9
2077-MPJQO,Male,Fiber optic,Month-to-month,7,75.4,533.05
1534-OULXE,Female,DSL,One year,61,49.7,2961.4
7136-RVDTZ,Male,DSL,One year,70,45.25,3264.45
2971-SGAFL,Female,DSL,Month-to-month,13,78.75,995.35
1480-IVEVR,Male,Fiber optic,One year,35,81.6,2815.25
2905-KFQUV,Female,Fiber optic,Month-to-month,2,70.4,154.8
4581-SSPWD,Female,Fiber optic,Month-to-month,3,75.8,246.3
3370-HXOPH,Female,Fiber optic,Month-to-month,3,76.1,257.6
9391-YZEJW,Female,Fiber optic,One year,62,94.0,5757.2
9958-MEKUC,Male,Fiber optic,Two year,72,103.95,7517.7
0281-CNTZX,Male,No,Two year,63,19.95,1234.8
6927-WTFIV,Male,Fiber optic,Month-to-month,20,71.3,1389.2
4118-CEVPF,Female,Fiber optic,One year,35,110.8,3836.3
3398-ZOUAA,Male,Fiber optic,Month-to-month,21,69.1,1474.75
9114-VEPUF,Male,Fiber optic,One year,62,96.1,6001.45
7876-BEUTG,Female,DSL,Month-to-month,15,48.8,720.1
2338-BQEZT,Female,DSL,Month-to-month,55,50.55,2832.75
9873-MNDKV,Female,DSL,Month-to-month,11,44.65,472.25
0378-NHQXU,Female,Fiber optic,Month-to-month,17,88.25,1460.65
8241-JUIQO,Female,No,One year,61,19.45,1336.35
2194-IIQOF,Female,DSL,Two year,71,89.3,6388.65
4512-ZUIYL,Female,Fiber optic,Month-to-month,2,70.0,153.05
9631-RXVJM,Male,No,Two year,35,19.25,677.9
9584-EXCDZ,Female,Fiber optic,Month-to-month,17,70.5,1165.6
7969-AULMZ,Female,Fiber optic,Month-to-month,21,97.35,2119.5
5093-FEGLU,Female,No,Two year,47,19.65,921.55
2621-UDNLU,Female,No,Month-to-month,3,20.85,72.0
7526-IVLYU,Male,No,Month-to-month,3,19.65,68.35
2428-HYUNX,Male,No,Two year,44,19.35,847.25
9214-EKVXR,Female,DSL,Month-to-month,1,44.0,44.0
3410-MHHUM,Female,Fiber optic,One year,44,94.4,4295.35
0568-ONFPC,Male,No,Month-to-month,5,25.9,135.0
0733-VUNUW,Male,DSL,Month-to-month,24,55.65,1400.55
4550-EVXNY,Female,Fiber optic,Month-to-month,1,69.65,69.65
2122-YWVYA,Female,Fiber optic,Month-to-month,18,75.4,1380.4
2968-SSGAA,Female,Fiber optic,Month-to-month,10,100.6,1060.2
2296-DKZFP,Female,DSL,Two year,65,71.0,4386.2
4844-JJWUY,Female,Fiber optic,Month-to-month,1,86.0,86.0
6777-TGHTM,Female,Fiber optic,One year,53,106.95,5785.5
8909-BOLNL,Male,No,One year,3,21.2,52.05
6603-YRDCJ,Male,DSL,Two year,33,61.05,2018.4
3538-WZPHD,Male,DSL,Month-to-month,3,29.6,79.45
3229-USWAR,Female,DSL,One year,34,79.95,2727.3
2138-VFAPZ,Female,No,Two year,14,19.7,263.65
6131-JLWZM,Female,No,Month-to-month,13,20.3,275.4
4785-QRJHC,Male,DSL,One year,46,59.9,2816.65
0269-XFESX,Male,No,One year,23,24.35,538.5
1709-EJDOX,Female,No,Two year,47,19.75,948.9
4316-XCSLJ,Male,DSL,Month-to-month,17,50.3,846.8
8610-WFCJF,Female,Fiber optic,Month-to-month,49,95.6,4783.5
9693-XMUOB,Male,DSL,Month-to-month,59,50.25,2997.45
0383-CLDDA,Female,DSL,Two year,69,85.35,5897.4
4905-JEFDW,Male,DSL,One year,11,41.6,470.6
2709-UQGNP,Male,DSL,Month-to-month,10,51.65,524.5
3549-ZTMNH,Male,No,Two year,12,24.0,269.65
7881-INRLC,Male,Fiber optic,Month-to-month,45,100.85,4740.0
8033-ATFAS,Female,DSL,Month-to-month,39,59.85,2341.5
1635-NZATJ,Male,No,Two year,71,25.45,1789.65
0562-HKHML,Male,No,Two year,71,23.9,1626.4
8277-RVRSV,Female,No,One year,33,24.15,800.3
9943-VSZUV,Male,Fiber optic,Month-to-month,67,75.7,5060.85
0117-LFRMW,Male,DSL,Month-to-month,37,40.2,1448.8
6172-FECYY,Male,Fiber optic,Month-to-month,49,84.5,4254.85
7054-ENNGU,Female,DSL,Month-to-month,9,50.85,466.6
1455-HFBXA,Male,Fiber optic,Two year,52,91.6,4627.8
9402-CXWPL,Female,Fiber optic,One year,70,98.9,6838.6
1628-BIZYP,Male,Fiber optic,Month-to-month,1,85.0,85.0
1965-AKTSX,Female,Fiber optic,Month-to-month,14,78.95,1101.85
0082-LDZUE,Male,DSL,Month-to-month,1,44.3,44.3
4786-UKSNZ,Male,No,Month-to-month,1,20.2,20.2
5343-SGUBI,Female,Fiber optic,One year,52,80.2,4297.6
0856-NAOES,Male,DSL,Month-to-month,6,60.9,414.1
1976-AZZPJ,Male,DSL,Month-to-month,7,34.2,256.6
7248-VZQLC,Female,Fiber optic,Month-to-month,47,85.2,3969.35
6156-UZDLF,Female,Fiber optic,One year,26,87.15,2274.1
3099-OONVS,Male,DSL,Month-to-month,25,54.3,1296.8
9500-WBGRP,Male,No,Two year,69,19.1,1268.85
5183-KLYEM,Female,Fiber optic,Two year,72,112.75,8192.6
5144-PQCDZ,Male,No,Month-to-month,4,19.95,59.25
8514-VZHEB,Male,No,Two year,59,19.5,1147.85
6625-IUTTT,Male,DSL,Two year,67,65.55,4361.55
9355-NPPFS,Female,Fiber optic,Month-to-month,26,78.8,2006.1
0068-FIGTF,Female,DSL,One year,27,78.2,2078.95
5965-GGPRW,Male,Fiber optic,Two year,72,105.25,7609.75
8035-PWSEV,Female,Fiber optic,Month-to-month,6,89.25,487.05
2236-HILPA,Male,No,Two year,62,20.65,1218.45
1840-BIUOG,Male,DSL,One year,20,68.7,1416.2
1356-MKYSK,Male,DSL,Month-to-month,6,78.65,483.3
6080-LNESI,Male,No,Two year,51,24.75,1234.6
1830-IPXVJ,Female,No,Two year,61,19.75,1311.6
5828-DWPIL,Male,Fiber optic,Month-to-month,62,89.1,5618.3
8398-TBIYD,Female,Fiber optic,Two year,72,84.7,6185.15
0011-IGKFF,Male,Fiber optic,Month-to-month,13,98.0,1237.85
4192-GORJT,Male,Fiber optic,Month-to-month,5,94.45,498.1
6496-SLWHQ,Male,Fiber optic,Month-to-month,3,105.0,294.45
9912-GVSEQ,Female,Fiber optic,Month-to-month,26,93.85,2381.55
2931-FSOHN,Male,DSL,Month-to-month,13,59.9,788.35
9418-RUKPH,Female,No,Two year,38,19.95,756.4
5383-MMTWC,Female,Fiber optic,Month-to-month,8,84.0,613.4
9971-ZWPBF,Male,Fiber optic,Month-to-month,34,108.9,3625.2
4712-AUQZO,Male,DSL,Month-to-month,18,33.6,550.35
9711-FJTBX,Male,Fiber optic,One year,56,85.85,4793.8
2908-ZTPNF,Female,DSL,Month-to-month,36,34.85,1267.2
7240-ETPTR,Female,DSL,Month-to-month,9,48.75,442.2
2202-CUYXZ,Male,Fiber optic,Month-to-month,1,84.85,84.85
5995-OIGLP,Male,DSL,Month-to-month,12,56.65,654.85
8421-WZOOW,Female,Fiber optic,Month-to-month,57,95.3,5567.45
6261-RCVNS,Female,DSL,One year,42,73.9,3160.55
7951-QKZPL,Female,No,Two year,33,24.5,740.3
1414-YADCW,Male,Fiber optic,Two year,70,84.6,5706.2
8756-RDDLT,Female,DSL,Month-to-month,68,44.95,3085.35
2862-PFNIK,Male,DSL,Month-to-month,1,24.7,24.7
5816-QVHRX,Female,Fiber optic,Month-to-month,37,100.3,3541.4
4430-YHXGG,Female,No,Month-to-month,4,25.45,84.2
6888-SBYAI,Male,DSL,Month-to-month,1,50.7,50.7
7395-XWZOY,Male,DSL,Month-to-month,20,55.0,1165.55
7169-YWAMK,Male,DSL,Two year,72,68.4,4855.35
3640-PHQXK,Female,Fiber optic,Month-to-month,31,89.9,2806.9
6877-LGWXO,Male,Fiber optic,Month-to-month,18,78.55,1422.65
6859-RKMZJ,Male,DSL,Month-to-month,11,55.05,608.15
2729-VNVAP,Female,No,Two year,33,19.8,641.35
2957-JIRMN,Female,Fiber optic,One year,62,84.45,4959.15
2049-BAFNW,Female,DSL,Month-to-month,1,35.9,35.9
3842-QTGDL,Male,Fiber optic,Month-to-month,16,80.75,1321.3
7163-OCEQI,Male,DSL,One year,22,78.65,1663.75
9782-LGXMC,Female,DSL,Month-to-month,49,61.75,3024.15
5975-BAICR,Male,DSL,One year,36,63.7,2188.5
8019-ENHXU,Male,Fiber optic,Month-to-month,42,99.45,4138.05
5167-GBFRE,Male,DSL,Month-to-month,4,25.2,102.5
9033-EOXWV,Female,DSL,One year,12,74.05,872.65
4673-KKSLS,Female,Fiber optic,Month-to-month,31,87.6,2724.25
4853-OITSN,Male,Fiber optic,Month-to-month,5,89.15,413.25
9800-OUIGR,Male,No,Two year,66,20.0,1374.2
1324-NLTJE,Female,DSL,Month-to-month,15,55.0,757.1
2324-EFHVG,Male,Fiber optic,Two year,64,104.4,6692.65
7094-MSZAO,Male,No,Month-to-month,10,20.05,218.5
1522-VVDMG,Male,Fiber optic,Month-to-month,7,89.75,608.8
6907-CQGPN,Male,DSL,Month-to-month,29,34.3,1004.75
0780-XNZFN,Male,No,Two year,57,20.65,1125.6
0239-OXEXL,Female,Fiber optic,Month-to-month,46,84.25,3847.6
2675-IJRGJ,Male,No,Two year,53,19.65,978.0
7049-GKVZY,Female,DSL,One year,17,79.85,1387.35
8577-QSOCG,Female,No,Two year,38,20.2,746.05
3721-CNZHX,Male,No,One year,15,19.8,304.6
0212-ISBBF,Female,DSL,Month-to-month,22,50.35,1098.85
9185-TQCVP,Male,Fiber optic,Month-to-month,14,85.15,1139.2
3585-YNADK,Female,DSL,One year,57,74.6,4368.95
5271-DBYSJ,Male,Fiber optic,Month-to-month,11,79.15,827.7
1099-GODLO,Female,No,Two year,1,20.35,20.35
6828-HMKWP,Male,No,Two year,12,21.05,262.05
5567-WSELE,Male,Fiber optic,Month-to-month,3,94.6,279.55
1472-TNCWL,Male,Fiber optic,Month-to-month,36,94.7,3512.5
8063-RJYNF,Male,Fiber optic,Month-to-month,16,94.25,1483.25
0687-ZVTHB,Male,DSL,One year,65,72.45,4653.85
2080-GKCWQ,Male,Fiber optic,Month-to-month,2,74.95,151.75
9661-ACXBS,Female,Fiber optic,Month-to-month,42,105.2,4400.75
2193-SFWQW,Male,Fiber optic,Two year,72,111.95,8033.1
5656-JAMLX,Male,No,Two year,62,19.85,1253.65
3462-BJQQA,Female,Fiber optic,Month-to-month,6,89.75,552.65
0442-TDYUO,Male,No,Two year,48,20.05,1036.0
6733-LRIZX,Male,Fiber optic,Two year,35,108.95,4025.5
9503-XJUME,Male,No,One year,52,19.65,928.4
4367-NHWMM,Female,DSL,Month-to-month,1,24.9,24.9
3727-RJMEO,Male,Fiber optic,Month-to-month,6,82.85,460.25
3779-OSWCF,Female,DSL,Two year,71,93.2,6506.15
6736-DHUQI,Female,Fiber optic,One year,67,84.8,5598.3
3915-ODIYG,Male,DSL,One year,60,71.75,4374.55
1360-RCYRT,Male,DSL,Month-to-month,23,30.35,678.75
2724-FJDYW,Male,DSL,One year,39,54.85,2191.7
4451-RWASJ,Male,No,One year,15,19.5,239.75
6646-VRFOL,Male,Fiber optic,Month-to-month,53,103.85,5485.5
3460-TJBWI,Male,No,Two year,24,24.2,609.05
5917-HBSDW,Female,No,Month-to-month,37,19.35,683.75
5685-IIXLY,Female,Fiber optic,Month-to-month,5,83.6,404.2
5671-UUNXD,Female,Fiber optic,One year,50,100.65,5189.75
0956-ACVZC,Female,Fiber optic,One year,54,94.1,5060.9
2325-NBPZG,Female,Fiber optic,Month-to-month,3,74.55,233.65
4250-ZBWLV,Male,Fiber optic,One year,68,108.45,7176.55
4482-FTFFX,Male,DSL,Month-to-month,5,56.15,291.45
8859-DZTGQ,Male,No,Two year,33,20.35,689.75
0440-MOGPM,Female,DSL,One year,41,80.55,3263.9
0020-JDNXP,Female,DSL,One year,34,61.25,1993.2
3752-CQSJI,Female,No,Month-to-month,13,20.45,254.5
5025-GOOKI,Female,No,Month-to-month,20,18.9,347.65
4698-KVLLG,Female,No,Two year,51,19.6,967.9
5095-AESKG,Female,Fiber optic,Month-to-month,3,91.5,242.95
2887-JPYLU,Female,DSL,Month-to-month,41,45.2,1841.9
4770-QAZXN,Female,No,Month-to-month,13,19.45,232.1
4896-CPRPF,Male,No,Two year,35,25.45,809.25
1871-MOWRM,Male,Fiber optic,Month-to-month,12,80.85,866.45
9714-EDSUC,Male,Fiber optic,Month-to-month,4,94.9,360.55
2027-OAQQC,Female,DSL,Month-to-month,43,49.05,2076.2
0282-NVSJS,Female,DSL,Month-to-month,12,29.3,355.9
9090-SGQXL,Male,Fiber optic,Month-to-month,68,105.3,7299.65
6595-YGXIT,Male,Fiber optic,Month-to-month,25,88.95,2291.2
7353-YOWFP,Female,No,One year,7,20.25,129.15
9835-ZIITK,Male,Fiber optic,One year,66,110.85,7491.75
8008-ESFLK,Female,Fiber optic,One year,53,110.5,5835.5
7537-CBQUZ,Male,Fiber optic,Month-to-month,63,109.4,7031.45
1555-DJEQW,Female,Fiber optic,Two year,70,114.2,7723.9
5649-TJHOV,Male,DSL,Month-to-month,27,36.5,1032.0
0519-XUZJU,Female,Fiber optic,Month-to-month,1,70.75,70.75
3363-EWLGO,Female,No,Month-to-month,5,19.95,109.6
4750-UKWJK,Female,No,One year,37,19.6,727.8
6338-AVWCY,Male,DSL,Month-to-month,3,40.15,130.75
1689-YQBYY,Female,Fiber optic,Month-to-month,12,76.6,893.0
4487-ZYJZK,Female,No,One year,38,19.6,763.1
2959-FENLU,Female,Fiber optic,Month-to-month,9,85.3,781.4
0708-LGSMF,Male,DSL,Month-to-month,13,65.85,902.25
9253-QXKBE,Male,Fiber optic,Month-to-month,29,94.45,2653.65
7634-HLQJR,Female,No,Two year,47,20.05,1016.7
0487-RPVUM,Male,Fiber optic,Month-to-month,61,99.4,5943.65
4079-ULGFR,Male,No,Month-to-month,16,20.0,275.7
2516-XSJKX,Female,DSL,Two year,41,78.45,3126.45
0057-QBUQH,Female,No,Two year,43,25.1,1070.15
9445-SZLCH,Female,Fiber optic,Month-to-month,36,97.35,3457.9
6599-SFQVE,Female,DSL,Month-to-month,6,55.0,340.4
8331-ZXFOE,Female,DSL,One year,58,71.1,4299.2
4003-FUSHP,Male,DSL,Month-to-month,19,61.55,1093.2
0356-ERHVT,Male,DSL,Month-to-month,11,45.9,521.9
7325-ENZFI,Female,DSL,One year,39,40.3,1630.4
4884-ZTHVF,Female,Fiber optic,Month-to-month,8,87.1,713.6
3920-HIHMQ,Female,DSL,Month-to-month,26,49.5,1265.65
3055-OYMSE,Female,Fiber optic,Month-to-month,53,73.8,4003.85
0613-WUXUM,Female,No,Two year,70,19.2,1401.4
7568-PODML,Male,DSL,Month-to-month,1,45.3,45.3
4458-KVRBJ,Male,No,Two year,59,25.0,1510.5
5349-IECLD,Male,Fiber optic,Month-to-month,2,94.95,178.1
1397-XKKWR,Male,DSL,One year,7,35.3,264.8
3945-GFWQL,Female,DSL,Month-to-month,12,44.55,480.6
8097-OMULG,Male,DSL,One year,59,76.75,4541.9
6013-BHCAW,Male,DSL,Two year,61,81.0,4976.15
0401-WDBXM,Male,Fiber optic,Two year,72,105.55,7542.25
3387-PLKUI,Female,No,Month-to-month,13,18.8,251.25
6096-EGVTU,Female,No,One year,64,24.9,1595.5
3797-VTIDR,Male,DSL,Month-to-month,1,23.45,23.45
5081-NWSUP,Female,DSL,One year,10,64.9,685.55
2580-ATZSQ,Female,DSL,One year,65,61.35,3874.1
8085-MSNLK,Female,Fiber optic,Two year,62,113.95,6891.4
9691-HKOVS,Female,DSL,One year,55,90.15,4916.95
9881-VCZEP,Female,DSL,Month-to-month,25,54.1,1373.0
9526-BIHHD,Male,DSL,Month-to-month,1,29.7,29.7
8757-TFHHJ,Male,DSL,Month-to-month,1,49.8,49.8
4523-WXCEF,Female,Fiber optic,Month-to-month,59,101.1,6039.9
1468-DEFNC,Male,No,Two year,64,24.4,1548.65
5119-KEPFY,Male,Fiber optic,Month-to-month,36,95.0,3440.25
8364-TRMMK,Female,DSL,Month-to-month,3,50.65,151.3
0916-KNFAJ,Male,DSL,Two year,61,69.9,4226.7
8319-QBEHW,Male,DSL,One year,26,39.95,1023.75
3063-QFSZL,Female,DSL,Month-to-month,1,55.4,55.4
8775-LHDJH,Female,Fiber optic,Month-to-month,1,90.6,90.6
9625-QNLUX,Male,Fiber optic,Two year,68,103.25,7074.4
3097-NQYSN,Male,Fiber optic,Month-to-month,2,86.85,156.35
4024-CSNBY,Female,Fiber optic,Two year,72,94.25,6849.75
7110-BDTWG,Female,DSL,Two year,71,47.05,3263.6
7493-GVFIO,Male,No,Two year,57,20.55,1252.85
0690-SRQID,Male,No,Month-to-month,4,19.65,67.55
9605-WGJVW,Female,Fiber optic,Month-to-month,1,70.2,70.2
9114-DPSIA,Male,DSL,Two year,72,81.0,5750.0
4700-UBQMV,Male,DSL,One year,21,75.9,1549.75
7711-GQBZC,Female,No,Two year,71,24.7,1810.55
3565-UNOCC,Female,Fiber optic,Month-to-month,29,99.05,2952.85
4627-MIHJH,Female,Fiber optic,Two year,69,110.25,7467.55
9795-NREXC,Female,DSL,Two year,64,85.0,5484.4
8573-CGOCC,Male,No,Month-to-month,16,19.75,294.9
7356-AYNJP,Female,No,One year,4,23.9,97.5
9249-FXSCK,Female,Fiber optic,One year,52,111.25,5916.45
5493-SDRDQ,Male,DSL,Month-to-month,2,55.1,113.35
6286-SUUWT,Male,No,Month-to-month,1,19.95,19.95
4819-HJPIW,Male,DSL,Month-to-month,18,25.15,476.8
8654-DHAOW,Female,DSL,Month-to-month,2,54.15,101.65
5438-QMDDL,Female,DSL,Month-to-month,19,59.8,1130.85
9812-GHVRI,Female,Fiber optic,Month-to-month,40,83.85,3532.25
5553-AOINX,Female,Fiber optic,One year,66,104.9,6891.45
